kind,size,size_kb,root,depth,path,nested_under,rollup_parent
cache-like,28.0 KiB,28,/Users/yaniv/Library/Application Support,2,/Users/yaniv/Library/Application Support/Arc/ArchiveItemsFaviconCache,/Users/yaniv/Library/Application Support/Arc,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.photos.VideoConversionService,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.share.System.set-account-picture,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.dt.AutomationModeUI,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Notes.LPPreviewGenerator,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.RAQLThumbnailExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.share.System.add-to-iphoto,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iWork.Keynote.KeynoteNotificationServiceExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.calculator,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iBooks.BooksThumbnail,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.RemoteManagement.ManagementTestExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/org.p0deje.Maccy-LaunchAtLoginHelper,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.findmy.FindMyNotificationsServiceExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.HydraQLThumbnailExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iBooksX.SharingExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.share.System.set-desktop-image,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.PassKitUIXPCService,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.SiriTTSService.synthesizer,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.tonelibraryd,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ClassKit.diagnosticextension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.KerberosMenuExtra,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Music.MPMusicPlayerApplicationControllerInternal,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.getdropbox.dropbox.TransferExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Notes.HTMLConverter,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.RemoteManagement.InteractiveLegacyProfilesExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.SceneKitQLPreviewExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CloudDocsDaemon.StorageManagement,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AppSSOKerberos.KerberosExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.HydraQLPreviewExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.shortcuts.events,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.wallpaper.extension.video,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Photos.PhotosSiriExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iBooksX.DiskSpaceEfficiency,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.BluetoothSetupAssistant,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.STMExtension.AppleInternal,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.inputmethod.EmojiFunctionRowItem,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.STMExtension.CloudFiles,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.WatchFaceAlert.ThumbnailExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.STMExtension.OtherUsers,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.RemoteManagementMCXService,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CoreCDPUI.CDPFollowUpExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CommerceKit.AskPermissionExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.QuickLookThumbnailing.extension.ThumbnailExtension-macOS,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.appkit.xpc.ColorPickerImageLoader,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.blackmagic-design.BlackmagicRawPlayer,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.osanalytics.IPSExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.share.Mail.compose-back-to-sender,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CoreHapticsTools.QLPreviewExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.news.engagementExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.PhotoLibraryServices.PhotosDiagnostics,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.MediaLibraryService,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CloudDocsDaemon.telemetry-disk-checker,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.messages.MapRenderingService,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CoreHapticsTools.QLThumbnailExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ScreenSaver.Ventura,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.TV.TVStorageExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.OBEXAgent,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.WorkflowKit.CatalystHelper,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.spotlight.CSExattrCryptoService,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CoreSpotlight.ImportExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.appkit.xpc.LegacyExternalColorPickerService.arm64,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iWork.Pages.EndNoteShim,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.LoginUserService,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.proactive.PersonalUnderstanding.LighthousePlugin,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.QuickLookUIFramework.QLPreviewGenerationExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.MarkupUI.MarkupPhotoExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Pass-Viewer,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.accessibility.heard,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.garageband10,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.STMExtension.Trash,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.STMExtension.iOSFiles,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.STMExtension.Applications,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AuthKitUI.AKAppSSOExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CoreHapticsTools.HapticsQLPreviewExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CryptoTokenKit.pivtoken,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.RemoteManagement.PasscodeSettingsExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.windowmanager.ShowDesktopEducation,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.fskit.msdos,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.NewDeviceOutreachMac.Extension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Music.MusicStorageExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Photos.StorageManagementExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.appkit.xpc.WindowSharingControlViewService,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iCal.FaceTimeExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CaptiveNetworkAssistant,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.preferencepane.security.PrivacyAnalytics,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.RemoteManagement.LegacyProfilesExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.podcasts.PodcastsAuthAgent,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iWork.Pages.PagesNotificationServiceExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.SceneKitQLThumbnailExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.ibooks.BookLibraryCore.BooksAskPermissionExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.blackmagic-design.BlackmagicRawSpeedTest,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.sidecar.DisplayMarkup,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.appkit.xpc.ColorSampler,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.STMExtension.Developer,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.dropbox.alternatenotificationservice,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.SiriUI.SiriUISetupXPC,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iWork.Numbers.NumbersNotificationServiceExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AppStoreDaemon.ASDAskPermissionExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.biome.BiomeStreams.BiomeLighthousePlugin,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.FontBook,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iWork.ExternalResourceValidator,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.Notes.datastore,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.RAQLPreviewExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CoreHapticsTools.HapticsQLThumbnailExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.CMViewSrvc,,false
cache-like,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.iBooksX.CacheDelete,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.NetworkExtension.IKEv2Provider,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.share.System.add-to-safari-reading-list,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.IPAInstaller,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siriplugin.FileSearch,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.AuthKitUI.AKFollowUpServerUIExtension,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.share.Mail.compose,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.siri.DeepSyncVerificationService,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.BluetoothFileExchange,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.replayKit.RPBroadcastActivityExtension-macOS,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.DataDetectorsActionService,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.appkit.xpc.LegacyExternalColorPickerService.x86_64,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.fskit.exfat,,false
support/container,28.0 KiB,28,/Users/yaniv/Library/Containers,1,/Users/yaniv/Library/Containers/com.apple.OFDPreview,,false
